date,phc_id,medicine_id,stock,minimum_stock,maximum_stock
2026-08-01,PHC019,MED010,70,24,170
2026-08-02,PHC019,MED010,67,24,170
2026-08-03,PHC019,MED010,62,24,170
2026-08-04,PHC019,MED010,58,24,170
2026-08-05,PHC019,MED010,54,24,170
2026-08-06,PHC019,MED010,50,24,170
2026-08-07,PHC019,MED010,46,24,170
2026-08-08,PHC019,MED010,42,24,170
2026-08-09,PHC019,MED010,39,24,170
2026-08-10,PHC019,MED010,34,24,170
2026-08-11,PHC019,MED010,30,24,170
2026-08-12,PHC019,MED010,25,24,170
2026-08-13,PHC019,MED010,20,24,170
2026-08-14,PHC019,MED010,15,24,170
2026-08-15,PHC019,MED010,12,24,170
2026-08-16,PHC019,MED010,9,24,170
2026-08-17,PHC019,MED010,4,24,170
2026-08-18,PHC019,MED010,0,24,170
2026-08-19,PHC019,MED010,0,24,170
2026-08-20,PHC019,MED010,147,24,170
2026-08-21,PHC019,MED010,143,24,170
2026-08-22,PHC019,MED010,138,24,170
2026-08-23,PHC019,MED010,135,24,170
2026-08-24,PHC019,MED010,130,24,170
2026-08-25,PHC019,MED010,126,24,170
2026-08-26,PHC019,MED010,123,24,170
2026-08-27,PHC019,MED010,118,24,170
2026-03-01,PHC020,MED001,927,219,1533
2026-03-02,PHC020,MED001,875,219,1533
2026-03-03,PHC020,MED001,833,219,1533
2026-03-04,PHC020,MED001,787,219,1533
2026-03-05,PHC020,MED001,742,219,1533
2026-03-06,PHC020,MED001,705,219,1533
2026-03-07,PHC020,MED001,674,219,1533
2026-03-08,PHC020,MED001,640,219,1533
2026-03-09,PHC020,MED001,600,219,1533
2026-03-10,PHC020,MED001,549,219,1533
2026-03-11,PHC020,MED001,502,219,1533
2026-03-12,PHC020,MED001,458,219,1533
2026-03-13,PHC020,MED001,415,219,1533
2026-03-14,PHC020,MED001,374,219,1533
2026-03-15,PHC020,MED001,334,219,1533
2026-03-16,PHC020,MED001,282,219,1533
2026-03-17,PHC020,MED001,240,219,1533
2026-03-18,PHC020,MED001,199,219,1533
2026-03-19,PHC020,MED001,157,219,1533
2026-03-20,PHC020,MED001,117,219,1533
2026-03-21,PHC020,MED001,71,219,1533
2026-03-22,PHC020,MED001,1377,219,1533
2026-03-23,PHC020,MED001,1284,219,1533
2026-03-24,PHC020,MED001,1235,219,1533
2026-03-25,PHC020,MED001,1193,219,1533
2026-03-26,PHC020,MED001,1139,219,1533
2026-03-27,PHC020,MED001,1093,219,1533
2026-03-28,PHC020,MED001,1046,219,1533
2026-03-29,PHC020,MED001,1019,219,1533
2026-03-30,PHC020,MED001,945,219,1533
2026-03-31,PHC020,MED001,913,219,1533
2026-04-01,PHC020,MED001,869,219,1533
2026-04-02,PHC020,MED001,821,219,1533
2026-04-03,PHC020,MED001,777,219,1533
2026-04-04,PHC020,MED001,736,219,1533
2026-04-05,PHC020,MED001,705,219,1533
2026-04-06,PHC020,MED001,658,219,1533
2026-04-07,PHC020,MED001,628,219,1533
2026-04-08,PHC020,MED001,581,219,1533
2026-04-09,PHC020,MED001,537,219,1533
2026-04-10,PHC020,MED001,480,219,1533
2026-04-11,PHC020,MED001,445,219,1533
2026-04-12,PHC020,MED001,409,219,1533
2026-04-13,PHC020,MED001,316,219,1533
2026-04-14,PHC020,MED001,265,219,1533
2026-04-15,PHC020,MED001,213,219,1533
2026-04-16,PHC020,MED001,175,219,1533
2026-04-17,PHC020,MED001,125,219,1533
2026-04-18,PHC020,MED001,87,219,1533
2026-04-19,PHC020,MED001,1385,219,1533
2026-04-20,PHC020,MED001,1314,219,1533
2026-04-21,PHC020,MED001,1256,219,1533
2026-04-22,PHC020,MED001,1210,219,1533
2026-04-23,PHC020,MED001,1148,219,1533
2026-04-24,PHC020,MED001,1099,219,1533
2026-04-25,PHC020,MED001,1051,219,1533
2026-04-26,PHC020,MED001,1022,219,1533
2026-04-27,PHC020,MED001,962,219,1533
2026-04-28,PHC020,MED001,916,219,1533
2026-04-29,PHC020,MED001,858,219,1533
2026-04-30,PHC020,MED001,792,219,1533
2026-05-01,PHC020,MED001,748,219,1533
2026-05-02,PHC020,MED001,697,219,1533
2026-05-03,PHC020,MED001,668,219,1533
2026-05-04,PHC020,MED001,610,219,1533
2026-05-05,PHC020,MED001,561,219,1533
2026-05-06,PHC020,MED001,503,219,1533
2026-05-07,PHC020,MED001,460,219,1533
2026-05-08,PHC020,MED001,411,219,1533
2026-05-09,PHC020,MED001,364,219,1533
2026-05-10,PHC020,MED001,323,219,1533
2026-05-11,PHC020,MED001,242,219,1533
2026-05-12,PHC020,MED001,209,219,1533
2026-05-13,PHC020,MED001,177,219,1533
2026-05-14,PHC020,MED001,134,219,1533
2026-05-15,PHC020,MED001,77,219,1533
2026-05-16,PHC020,MED001,1346,219,1533
2026-05-17,PHC020,MED001,1331,219,1533
2026-05-18,PHC020,MED001,1269,219,1533
2026-05-19,PHC020,MED001,1226,219,1533
2026-05-20,PHC020,MED001,1173,219,1533
2026-05-21,PHC020,MED001,1127,219,1533
2026-05-22,PHC020,MED001,1073,219,1533
2026-05-23,PHC020,MED001,1036,219,1533
2026-05-24,PHC020,MED001,1005,219,1533
2026-05-25,PHC020,MED001,941,219,1533
2026-05-26,PHC020,MED001,909,219,1533
2026-05-27,PHC020,MED001,871,219,1533
2026-05-28,PHC020,MED001,842,219,1533
2026-05-29,PHC020,MED001,807,219,1533
2026-05-30,PHC020,MED001,768,219,1533
2026-05-31,PHC020,MED001,740,219,1533
2026-06-01,PHC020,MED001,691,219,1533
2026-06-02,PHC020,MED001,645,219,1533
2026-06-03,PHC020,MED001,613,219,1533
2026-06-04,PHC020,MED001,570,219,1533
2026-06-05,PHC020,MED001,534,219,1533
2026-06-06,PHC020,MED001,484,219,1533
2026-06-07,PHC020,MED001,462,219,1533
2026-06-08,PHC020,MED001,412,219,1533
2026-06-09,PHC020,MED001,368,219,1533
2026-06-10,PHC020,MED001,316,219,1533
2026-06-11,PHC020,MED001,275,219,1533
2026-06-12,PHC020,MED001,233,219,1533
2026-06-13,PHC020,MED001,196,219,1533
2026-06-14,PHC020,MED001,167,219,1533
2026-06-15,PHC020,MED001,124,219,1533
2026-06-16,PHC020,MED001,87,219,1533
2026-06-17,PHC020,MED001,1380,219,1533
2026-06-18,PHC020,MED001,1358,219,1533
2026-06-19,PHC020,MED001,1308,219,1533
2026-06-20,PHC020,MED001,1275,219,1533
2026-06-21,PHC020,MED001,1243,219,1533
2026-06-22,PHC020,MED001,1204,219,1533
2026-06-23,PHC020,MED001,1179,219,1533
2026-06-24,PHC020,MED001,1142,219,1533
2026-06-25,PHC020,MED001,1099,219,1533
2026-06-26,PHC020,MED001,1063,219,1533
2026-06-27,PHC020,MED001,1025,219,1533
2026-06-28,PHC020,MED001,1001,219,1533
2026-06-29,PHC020,MED001,951,219,1533
2026-06-30,PHC020,MED001,912,219,1533
2026-07-01,PHC020,MED001,880,219,1533
2026-07-02,PHC020,MED001,821,219,1533
2026-07-03,PHC020,MED001,787,219,1533
2026-07-04,PHC020,MED001,757,219,1533
2026-07-05,PHC020,MED001,731,219,1533
2026-07-06,PHC020,MED001,682,219,1533
2026-07-07,PHC020,MED001,641,219,1533
2026-07-08,PHC020,MED001,606,219,1533
2026-07-09,PHC020,MED001,575,219,1533
2026-07-10,PHC020,MED001,532,219,1533
2026-07-11,PHC020,MED001,509,219,1533
2026-07-12,PHC020,MED001,468,219,1533
2026-07-13,PHC020,MED001,413,219,1533
2026-07-14,PHC020,MED001,377,219,1533
2026-07-15,PHC020,MED001,338,219,1533
2026-07-16,PHC020,MED001,299,219,1533
2026-07-17,PHC020,MED001,267,219,1533
2026-07-18,PHC020,MED001,221,219,1533
2026-07-19,PHC020,MED001,194,219,1533
2026-07-20,PHC020,MED001,136,219,1533
2026-07-21,PHC020,MED001,108,219,1533
2026-07-22,PHC020,MED001,74,219,1533
2026-07-23,PHC020,MED001,1366,219,1533
2026-07-24,PHC020,MED001,1327,219,1533
2026-07-25,PHC020,MED001,1293,219,1533
2026-07-26,PHC020,MED001,1259,219,1533
2026-07-27,PHC020,MED001,1213,219,1533
2026-07-28,PHC020,MED001,1179,219,1533
2026-07-29,PHC020,MED001,1144,219,1533
2026-07-30,PHC020,MED001,1106,219,1533
2026-07-31,PHC020,MED001,1062,219,1533
2026-08-01,PHC020,MED001,1024,219,1533
2026-08-02,PHC020,MED001,965,219,1533
2026-08-03,PHC020,MED001,831,219,1533
2026-08-04,PHC020,MED001,737,219,1533
2026-08-05,PHC020,MED001,647,219,1533
2026-08-06,PHC020,MED001,544,219,1533
2026-08-07,PHC020,MED001,481,219,1533
2026-08-08,PHC020,MED001,357,219,1533
2026-08-09,PHC020,MED001,288,219,1533
2026-08-10,PHC020,MED001,241,219,1533
2026-08-11,PHC020,MED001,212,219,1533
2026-08-12,PHC020,MED001,161,219,1533
2026-08-13,PHC020,MED001,128,219,1533
2026-08-14,PHC020,MED001,91,219,1533
2026-08-15,PHC020,MED001,1378,219,1533
2026-08-16,PHC020,MED001,1350,219,1533
2026-08-17,PHC020,MED001,1307,219,1533
2026-08-18,PHC020,MED001,1257,219,1533
2026-08-19,PHC020,MED001,1209,219,1533
2026-08-20,PHC020,MED001,1168,219,1533
2026-08-21,PHC020,MED001,1119,219,1533
2026-08-22,PHC020,MED001,1081,219,1533
2026-08-23,PHC020,MED001,1047,219,1533
2026-08-24,PHC020,MED001,987,219,1533
2026-08-25,PHC020,MED001,943,219,1533
2026-08-26,PHC020,MED001,898,219,1533
2026-08-27,PHC020,MED001,858,219,1533
2026-03-01,PHC020,MED002,424,91,638
2026-03-02,PHC020,MED002,403,91,638
2026-03-03,PHC020,MED002,385,91,638
2026-03-04,PHC020,MED002,364,91,638
2026-03-05,PHC020,MED002,348,91,638
2026-03-06,PHC020,MED002,332,91,638
2026-03-07,PHC020,MED002,313,91,638
2026-03-08,PHC020,MED002,298,91,638
2026-03-09,PHC020,MED002,281,91,638
2026-03-10,PHC020,MED002,267,91,638
2026-03-11,PHC020,MED002,250,91,638
2026-03-12,PHC020,MED002,238,91,638
2026-03-13,PHC020,MED002,220,91,638
2026-03-14,PHC020,MED002,200,91,638
2026-03-15,PHC020,MED002,190,91,638
2026-03-16,PHC020,MED002,165,91,638
2026-03-17,PHC020,MED002,150,91,638
2026-03-18,PHC020,MED002,132,91,638
2026-03-19,PHC020,MED002,113,91,638
2026-03-20,PHC020,MED002,94,91,638
2026-03-21,PHC020,MED002,75,91,638
2026-03-22,PHC020,MED002,58,91,638
2026-03-23,PHC020,MED002,36,91,638
2026-03-24,PHC020,MED002,577,91,638
2026-03-25,PHC020,MED002,559,91,638
2026-03-26,PHC020,MED002,545,91,638
2026-03-27,PHC020,MED002,526,91,638
2026-03-28,PHC020,MED002,510,91,638
2026-03-29,PHC020,MED002,495,91,638
2026-03-30,PHC020,MED002,462,91,638
2026-03-31,PHC020,MED002,448,91,638
2026-04-01,PHC020,MED002,430,91,638
2026-04-02,PHC020,MED002,414,91,638
2026-04-03,PHC020,MED002,394,91,638
2026-04-04,PHC020,MED002,373,91,638
2026-04-05,PHC020,MED002,363,91,638
2026-04-06,PHC020,MED002,338,91,638
2026-04-07,PHC020,MED002,322,91,638
2026-04-08,PHC020,MED002,308,91,638
2026-04-09,PHC020,MED002,286,91,638
2026-04-10,PHC020,MED002,265,91,638
2026-04-11,PHC020,MED002,244,91,638
2026-04-12,PHC020,MED002,236,91,638
2026-04-13,PHC020,MED002,207,91,638
2026-04-14,PHC020,MED002,187,91,638
2026-04-15,PHC020,MED002,168,91,638
2026-04-16,PHC020,MED002,147,91,638
2026-04-17,PHC020,MED002,127,91,638
2026-04-18,PHC020,MED002,102,91,638
2026-04-19,PHC020,MED002,92,91,638
2026-04-20,PHC020,MED002,61,91,638
2026-04-21,PHC020,MED002,39,91,638
2026-04-22,PHC020,MED002,20,91,638
2026-04-23,PHC020,MED002,569,91,638
2026-04-24,PHC020,MED002,547,91,638
2026-04-25,PHC020,MED002,532,91,638
2026-04-26,PHC020,MED002,522,91,638
2026-04-27,PHC020,MED002,498,91,638
2026-04-28,PHC020,MED002,486,91,638
2026-04-29,PHC020,MED002,465,91,638
2026-04-30,PHC020,MED002,441,91,638
2026-05-01,PHC020,MED002,424,91,638
2026-05-02,PHC020,MED002,407,91,638
2026-05-03,PHC020,MED002,394,91,638
2026-05-04,PHC020,MED002,366,91,638
2026-05-05,PHC020,MED002,346,91,638
2026-05-06,PHC020,MED002,323,91,638
2026-05-07,PHC020,MED002,305,91,638
2026-05-08,PHC020,MED002,289,91,638
2026-05-09,PHC020,MED002,270,91,638
2026-05-10,PHC020,MED002,259,91,638
2026-05-11,PHC020,MED002,234,91,638
2026-05-12,PHC020,MED002,218,91,638
2026-05-13,PHC020,MED002,196,91,638
2026-05-14,PHC020,MED002,181,91,638
2026-05-15,PHC020,MED002,164,91,638
2026-05-16,PHC020,MED002,147,91,638
2026-05-17,PHC020,MED002,131,91,638
2026-05-18,PHC020,MED002,108,91,638
2026-05-19,PHC020,MED002,88,91,638
2026-05-20,PHC020,MED002,67,91,638
2026-05-21,PHC020,MED002,50,91,638
2026-05-22,PHC020,MED002,574,91,638
2026-05-23,PHC020,MED002,557,91,638
2026-05-24,PHC020,MED002,542,91,638
2026-05-25,PHC020,MED002,520,91,638
2026-05-26,PHC020,MED002,505,91,638
2026-05-27,PHC020,MED002,485,91,638
2026-05-28,PHC020,MED002,467,91,638
2026-05-29,PHC020,MED002,447,91,638
2026-05-30,PHC020,MED002,433,91,638
2026-05-31,PHC020,MED002,421,91,638
2026-06-01,PHC020,MED002,397,91,638
2026-06-02,PHC020,MED002,381,91,638
2026-06-03,PHC020,MED002,358,91,638
2026-06-04,PHC020,MED002,340,91,638
2026-06-05,PHC020,MED002,323,91,638
2026-06-06,PHC020,MED002,305,91,638
2026-06-07,PHC020,MED002,294,91,638
2026-06-08,PHC020,MED002,275,91,638
2026-06-09,PHC020,MED002,261,91,638
2026-06-10,PHC020,MED002,248,91,638
2026-06-11,PHC020,MED002,231,91,638
2026-06-12,PHC020,MED002,217,91,638
2026-06-13,PHC020,MED002,199,91,638
2026-06-14,PHC020,MED002,188,91,638
2026-06-15,PHC020,MED002,168,91,638
2026-06-16,PHC020,MED002,156,91,638
2026-06-17,PHC020,MED002,140,91,638
2026-06-18,PHC020,MED002,128,91,638
2026-06-19,PHC020,MED002,113,91,638
2026-06-20,PHC020,MED002,94,91,638
2026-06-21,PHC020,MED002,84,91,638
2026-06-22,PHC020,MED002,56,91,638
2026-06-23,PHC020,MED002,46,91,638
2026-06-24,PHC020,MED002,587,91,638
2026-06-25,PHC020,MED002,571,91,638
2026-06-26,PHC020,MED002,554,91,638
2026-06-27,PHC020,MED002,539,91,638
2026-06-28,PHC020,MED002,528,91,638
2026-06-29,PHC020,MED002,510,91,638
2026-06-30,PHC020,MED002,490,91,638
2026-07-01,PHC020,MED002,473,91,638
2026-07-02,PHC020,MED002,455,91,638
2026-07-03,PHC020,MED002,442,91,638
2026-07-04,PHC020,MED002,425,91,638
2026-07-05,PHC020,MED002,413,91,638
2026-07-06,PHC020,MED002,393,91,638
2026-07-07,PHC020,MED002,380,91,638
2026-07-08,PHC020,MED002,365,91,638
2026-07-09,PHC020,MED002,349,91,638
2026-07-10,PHC020,MED002,334,91,638
2026-07-11,PHC020,MED002,318,91,638
2026-07-12,PHC020,MED002,306,91,638
2026-07-13,PHC020,MED002,285,91,638
2026-07-14,PHC020,MED002,269,91,638
2026-07-15,PHC020,MED002,252,91,638
2026-07-16,PHC020,MED002,241,91,638
2026-07-17,PHC020,MED002,225,91,638
2026-07-18,PHC020,MED002,208,91,638
2026-07-19,PHC020,MED002,196,91,638
2026-07-20,PHC020,MED002,174,91,638
2026-07-21,PHC020,MED002,161,91,638
2026-07-22,PHC020,MED002,149,91,638
2026-07-23,PHC020,MED002,135,91,638
2026-07-24,PHC020,MED002,119,91,638
2026-07-25,PHC020,MED002,103,91,638
2026-07-26,PHC020,MED002,92,91,638
2026-07-27,PHC020,MED002,70,91,638
2026-07-28,PHC020,MED002,59,91,638
2026-07-29,PHC020,MED002,44,91,638
2026-07-30,PHC020,MED002,598,91,638
2026-07-31,PHC020,MED002,581,91,638
2026-08-01,PHC020,MED002,567,91,638
2026-08-02,PHC020,MED002,537,91,638
2026-08-03,PHC020,MED002,498,91,638
2026-08-04,PHC020,MED002,457,91,638
2026-08-05,PHC020,MED002,422,91,638
2026-08-06,PHC020,MED002,385,91,638
2026-08-07,PHC020,MED002,343,91,638
2026-08-08,PHC020,MED002,298,91,638
2026-08-09,PHC020,MED002,274,91,638
2026-08-10,PHC020,MED002,252,91,638
2026-08-11,PHC020,MED002,233,91,638
2026-08-12,PHC020,MED002,214,91,638
2026-08-13,PHC020,MED002,194,91,638
2026-08-14,PHC020,MED002,177,91,638
2026-08-15,PHC020,MED002,162,91,638
2026-08-16,PHC020,MED002,152,91,638
2026-08-17,PHC020,MED002,133,91,638
2026-08-18,PHC020,MED002,117,91,638
2026-08-19,PHC020,MED002,103,91,638
2026-08-20,PHC020,MED002,80,91,638
2026-08-21,PHC020,MED002,63,91,638
2026-08-22,PHC020,MED002,50,91,638
2026-08-23,PHC020,MED002,595,91,638
2026-08-24,PHC020,MED002,577,91,638
2026-08-25,PHC020,MED002,562,91,638
2026-08-26,PHC020,MED002,543,91,638
2026-08-27,PHC020,MED002,524,91,638
2026-03-01,PHC020,MED003,386,73,511
2026-03-02,PHC020,MED003,369,73,511
2026-03-03,PHC020,MED003,358,73,511
2026-03-04,PHC020,MED003,346,73,511
2026-03-05,PHC020,MED003,333,73,511
2026-03-06,PHC020,MED003,316,73,511
2026-03-07,PHC020,MED003,301,73,511
2026-03-08,PHC020,MED003,292,73,511
2026-03-09,PHC020,MED003,276,73,511
2026-03-10,PHC020,MED003,261,73,511
2026-03-11,PHC020,MED003,246,73,511
2026-03-12,PHC020,MED003,233,73,511
2026-03-13,PHC020,MED003,218,73,511
2026-03-14,PHC020,MED003,202,73,511
2026-03-15,PHC020,MED003,190,73,511
2026-03-16,PHC020,MED003,172,73,511
2026-03-17,PHC020,MED003,160,73,511
2026-03-18,PHC020,MED003,149,73,511
2026-03-19,PHC020,MED003,133,73,511
2026-03-20,PHC020,MED003,115,73,511
2026-03-21,PHC020,MED003,99,73,511
2026-03-22,PHC020,MED003,91,73,511
2026-03-23,PHC020,MED003,66,73,511
2026-03-24,PHC020,MED003,49,73,511
2026-03-25,PHC020,MED003,35,73,511
2026-03-26,PHC020,MED003,464,73,511
2026-03-27,PHC020,MED003,448,73,511
2026-03-28,PHC020,MED003,434,73,511
2026-03-29,PHC020,MED003,424,73,511
2026-03-30,PHC020,MED003,405,73,511
2026-03-31,PHC020,MED003,390,73,511
2026-04-01,PHC020,MED003,370,73,511
2026-04-02,PHC020,MED003,355,73,511
2026-04-03,PHC020,MED003,339,73,511
2026-04-04,PHC020,MED003,329,73,511
2026-04-05,PHC020,MED003,320,73,511
2026-04-06,PHC020,MED003,295,73,511
2026-04-07,PHC020,MED003,282,73,511
2026-04-08,PHC020,MED003,268,73,511
2026-04-09,PHC020,MED003,252,73,511
2026-04-10,PHC020,MED003,236,73,511
2026-04-11,PHC020,MED003,219,73,511
2026-04-12,PHC020,MED003,209,73,511
2026-04-13,PHC020,MED003,184,73,511
2026-04-14,PHC020,MED003,164,73,511
2026-04-15,PHC020,MED003,147,73,511
2026-04-16,PHC020,MED003,132,73,511
2026-04-17,PHC020,MED003,117,73,511
2026-04-18,PHC020,MED003,102,73,511
2026-04-19,PHC020,MED003,93,73,511
2026-04-20,PHC020,MED003,70,73,511
2026-04-21,PHC020,MED003,45,73,511
2026-04-22,PHC020,MED003,30,73,511
2026-04-23,PHC020,MED003,452,73,511
2026-04-24,PHC020,MED003,435,73,511
2026-04-25,PHC020,MED003,421,73,511
2026-04-26,PHC020,MED003,413,73,511
2026-04-27,PHC020,MED003,391,73,511
2026-04-28,PHC020,MED003,379,73,511
2026-04-29,PHC020,MED003,367,73,511
2026-04-30,PHC020,MED003,348,73,511
2026-05-01,PHC020,MED003,335,73,511
2026-05-02,PHC020,MED003,321,73,511
2026-05-03,PHC020,MED003,311,73,511
2026-05-04,PHC020,MED003,300,73,511
2026-05-05,PHC020,MED003,287,73,511
2026-05-06,PHC020,MED003,272,73,511
2026-05-07,PHC020,MED003,256,73,511
2026-05-08,PHC020,MED003,240,73,511
2026-05-09,PHC020,MED003,222,73,511
2026-05-10,PHC020,MED003,209,73,511
2026-05-11,PHC020,MED003,190,73,511
2026-05-12,PHC020,MED003,176,73,511
2026-05-13,PHC020,MED003,162,73,511
2026-05-14,PHC020,MED003,148,73,511
2026-05-15,PHC020,MED003,131,73,511
2026-05-16,PHC020,MED003,118,73,511
2026-05-17,PHC020,MED003,109,73,511
2026-05-18,PHC020,MED003,95,73,511
2026-05-19,PHC020,MED003,77,73,511
2026-05-20,PHC020,MED003,59,73,511
2026-05-21,PHC020,MED003,48,73,511
2026-05-22,PHC020,MED003,33,73,511
2026-05-23,PHC020,MED003,471,73,511
2026-05-24,PHC020,MED003,461,73,511
2026-05-25,PHC020,MED003,445,73,511
2026-05-26,PHC020,MED003,434,73,511
2026-05-27,PHC020,MED003,417,73,511
2026-05-28,PHC020,MED003,400,73,511
2026-05-29,PHC020,MED003,386,73,511
2026-05-30,PHC020,MED003,371,73,511
2026-05-31,PHC020,MED003,359,73,511
2026-06-01,PHC020,MED003,344,73,511
2026-06-02,PHC020,MED003,331,73,511
2026-06-03,PHC020,MED003,315,73,511
2026-06-04,PHC020,MED003,300,73,511
2026-06-05,PHC020,MED003,287,73,511
2026-06-06,PHC020,MED003,276,73,511
2026-06-07,PHC020,MED003,267,73,511
2026-06-08,PHC020,MED003,244,73,511
2026-06-09,PHC020,MED003,227,73,511
2026-06-10,PHC020,MED003,213,73,511
2026-06-11,PHC020,MED003,200,73,511
2026-06-12,PHC020,MED003,187,73,511
2026-06-13,PHC020,MED003,173,73,511
2026-06-14,PHC020,MED003,166,73,511
2026-06-15,PHC020,MED003,151,73,511
2026-06-16,PHC020,MED003,136,73,511
2026-06-17,PHC020,MED003,124,73,511
2026-06-18,PHC020,MED003,113,73,511
2026-06-19,PHC020,MED003,98,73,511
2026-06-20,PHC020,MED003,84,73,511
2026-06-21,PHC020,MED003,74,73,511
2026-06-22,PHC020,MED003,55,73,511
2026-06-23,PHC020,MED003,44,73,511
2026-06-24,PHC020,MED003,32,73,511
2026-06-25,PHC020,MED003,476,73,511
2026-06-26,PHC020,MED003,460,73,511
2026-06-27,PHC020,MED003,447,73,511
2026-06-28,PHC020,MED003,438,73,511
2026-06-29,PHC020,MED003,424,73,511
2026-06-30,PHC020,MED003,407,73,511
2026-07-01,PHC020,MED003,395,73,511
2026-07-02,PHC020,MED003,380,73,511
2026-07-03,PHC020,MED003,370,73,511
2026-07-04,PHC020,MED003,355,73,511
2026-07-05,PHC020,MED003,349,73,511
2026-07-06,PHC020,MED003,335,73,511
2026-07-07,PHC020,MED003,322,73,511
2026-07-08,PHC020,MED003,309,73,511
2026-07-09,PHC020,MED003,294,73,511
2026-07-10,PHC020,MED003,283,73,511
2026-07-11,PHC020,MED003,273,73,511
2026-07-12,PHC020,MED003,262,73,511
2026-07-13,PHC020,MED003,250,73,511
2026-07-14,PHC020,MED003,238,73,511
2026-07-15,PHC020,MED003,224,73,511
2026-07-16,PHC020,MED003,213,73,511
2026-07-17,PHC020,MED003,200,73,511
2026-07-18,PHC020,MED003,191,73,511
2026-07-19,PHC020,MED003,184,73,511
2026-07-20,PHC020,MED003,169,73,511
2026-07-21,PHC020,MED003,158,73,511
2026-07-22,PHC020,MED003,148,73,511
2026-07-23,PHC020,MED003,137,73,511
2026-07-24,PHC020,MED003,124,73,511
2026-07-25,PHC020,MED003,110,73,511
2026-07-26,PHC020,MED003,102,73,511
2026-07-27,PHC020,MED003,81,73,511
2026-07-28,PHC020,MED003,69,73,511
2026-07-29,PHC020,MED003,59,73,511
2026-07-30,PHC020,MED003,47,73,511
2026-07-31,PHC020,MED003,474,73,511
2026-08-01,PHC020,MED003,459,73,511
2026-08-02,PHC020,MED003,439,73,511
2026-08-03,PHC020,MED003,410,73,511
2026-08-04,PHC020,MED003,383,73,511
2026-08-05,PHC020,MED003,353,73,511
2026-08-06,PHC020,MED003,321,73,511
2026-08-07,PHC020,MED003,289,73,511
2026-08-08,PHC020,MED003,254,73,511
2026-08-09,PHC020,MED003,231,73,511
2026-08-10,PHC020,MED003,216,73,511
2026-08-11,PHC020,MED003,205,73,511
2026-08-12,PHC020,MED003,191,73,511
2026-08-13,PHC020,MED003,174,73,511
2026-08-14,PHC020,MED003,163,73,511
2026-08-15,PHC020,MED003,149,73,511
2026-08-16,PHC020,MED003,142,73,511
2026-08-17,PHC020,MED003,123,73,511
2026-08-18,PHC020,MED003,107,73,511
2026-08-19,PHC020,MED003,92,73,511
2026-08-20,PHC020,MED003,78,73,511
2026-08-21,PHC020,MED003,66,73,511
2026-08-22,PHC020,MED003,51,73,511
2026-08-23,PHC020,MED003,42,73,511
2026-08-24,PHC020,MED003,470,73,511
2026-08-25,PHC020,MED003,455,73,511
2026-08-26,PHC020,MED003,441,73,511
2026-08-27,PHC020,MED003,423,73,511
2026-03-01,PHC020,MED004,65,14,102
2026-03-02,PHC020,MED004,62,14,102
2026-03-03,PHC020,MED004,60,14,102
2026-03-04,PHC020,MED004,58,14,102
2026-03-05,PHC020,MED004,56,14,102
2026-03-06,PHC020,MED004,54,14,102
2026-03-07,PHC020,MED004,52,14,102
2026-03-08,PHC020,MED004,49,14,102
2026-03-09,PHC020,MED004,46,14,102
2026-03-10,PHC020,MED004,44,14,102
2026-03-11,PHC020,MED004,41,14,102
2026-03-12,PHC020,MED004,38,14,102
2026-03-13,PHC020,MED004,36,14,102
2026-03-14,PHC020,MED004,33,14,102
2026-03-15,PHC020,MED004,32,14,102
2026-03-16,PHC020,MED004,29,14,102
2026-03-17,PHC020,MED004,27,14,102
2026-03-18,PHC020,MED004,25,14,102
2026-03-19,PHC020,MED004,21,14,102
2026-03-20,PHC020,MED004,18,14,102
2026-03-21,PHC020,MED004,16,14,102
2026-03-22,PHC020,MED004,14,14,102
2026-03-23,PHC020,MED004,11,14,102
2026-03-24,PHC020,MED004,10,14,102
2026-03-25,PHC020,MED004,8,14,102
2026-03-26,PHC020,MED004,6,14,102
2026-03-27,PHC020,MED004,3,14,102
2026-03-28,PHC020,MED004,0,14,102
2026-03-29,PHC020,MED004,86,14,102
2026-03-30,PHC020,MED004,82,14,102
2026-03-31,PHC020,MED004,78,14,102
2026-04-01,PHC020,MED004,76,14,102
2026-04-02,PHC020,MED004,74,14,102
2026-04-03,PHC020,MED004,71,14,102
2026-04-04,PHC020,MED004,68,14,102
2026-04-05,PHC020,MED004,66,14,102
2026-04-06,PHC020,MED004,62,14,102
2026-04-07,PHC020,MED004,60,14,102
2026-04-08,PHC020,MED004,57,14,102
2026-04-09,PHC020,MED004,54,14,102
2026-04-10,PHC020,MED004,51,14,102
2026-04-11,PHC020,MED004,48,14,102
2026-04-12,PHC020,MED004,46,14,102
2026-04-13,PHC020,MED004,41,14,102
2026-04-14,PHC020,MED004,38,14,102
2026-04-15,PHC020,MED004,36,14,102
2026-04-16,PHC020,MED004,34,14,102
2026-04-17,PHC020,MED004,32,14,102
